DBMS,TABLE_CATALOG,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,CONSTRAINT_TYPE,REFERENCED_TABLE_SCHEMA,REFERENCED_TABLE_NAME,REFERENCED_COLUMN_NAME
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_PACKAGING,QUANTITY_PER_PACKAGE,4,"NUMBER(38,0)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_PACKAGING,LENGTH,5,"NUMBER(18,4)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_PACKAGING,WIDTH,6,"NUMBER(18,4)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_PACKAGING,HEIGHT,7,"NUMBER(18,4)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_PACKAGING,WEIGHT,8,"NUMBER(18,4)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_PACKAGING,DIMENSION_UNIT_OF_MEASURE_ID,9,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,UNIT_OF_MEASURE,UNIT_OF_MEASURE_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_PACKAGING,WEIGHT_UNIT_OF_MEASURE_ID,10,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,UNIT_OF_MEASURE,UNIT_OF_MEASURE_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_PACKAGING,STACKABLE_FLAG,11,BOOLEAN,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_PACKAGING,NESTING_FACTOR,12,"NUMBER(38,0)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_PACKAGING,VALID_FROM_TIMESTAMP,13,TIMESTAMP_NTZ,,UNIQUE,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_PACKAGING,VALID_TO_TIMESTAMP,14,TIMESTAMP_NTZ,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_PACKAGING,IS_CURRENT_FLAG,15,BOOLEAN,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_PACKAGING,CREATED_BY_USER,16,TEXT,100,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_PACKAGING,CREATED_TIMESTAMP,17,TIMESTAMP_NTZ,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_PACKAGING,UPDATED_BY_USER,18,TEXT,100,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_PACKAGING,UPDATED_TIMESTAMP,19,TIMESTAMP_NTZ,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_RELATIONSHIP,PRODUCT_RELATIONSHIP_ID,1,"NUMBER(38,0)",,PRIMARY KEY,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_RELATIONSHIP,FROM_PRODUCT_ID,2,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,PRODUCT,PRODUCT_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_RELATIONSHIP,TO_PRODUCT_ID,3,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,PRODUCT,PRODUCT_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_RELATIONSHIP,RELATIONSHIP_TYPE,4,TEXT,50,UNIQUE,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_RELATIONSHIP,VALID_FROM_TIMESTAMP,5,TIMESTAMP_NTZ,,UNIQUE,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_RELATIONSHIP,VALID_TO_TIMESTAMP,6,TIMESTAMP_NTZ,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_RELATIONSHIP,IS_CURRENT_FLAG,7,BOOLEAN,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_RELATIONSHIP,CREATED_BY_USER,8,TEXT,100,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_RELATIONSHIP,CREATED_TIMESTAMP,9,TIMESTAMP_NTZ,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_RELATIONSHIP,UPDATED_BY_USER,10,TEXT,100,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_RELATIONSHIP,UPDATED_TIMESTAMP,11,TIMESTAMP_NTZ,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_SITE,PRODUCT_SITE_ID,1,"NUMBER(38,0)",,PRIMARY KEY,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_SITE,PRODUCT_ID,2,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,PRODUCT,PRODUCT_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_SITE,SITE_ID,3,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,SITE,SITE_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_SITE,MAKE_FLAG,4,BOOLEAN,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_SITE,BUY_FLAG,5,BOOLEAN,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_SITE,STOCK_FLAG,6,BOOLEAN,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_SITE,MANUFACTURING_LEAD_TIME,7,"NUMBER(38,0)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_SITE,PROCUREMENT_LEAD_TIME,8,"NUMBER(38,0)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_SITE,SAFETY_STOCK,9,"NUMBER(18,4)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_SITE,REORDER_POINT,10,"NUMBER(18,4)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_SITE,ORDER_QUANTITY,11,"NUMBER(18,4)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_SITE,VALID_FROM_TIMESTAMP,12,TIMESTAMP_NTZ,,UNIQUE,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_SITE,VALID_TO_TIMESTAMP,13,TIMESTAMP_NTZ,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_SITE,IS_CURRENT_FLAG,14,BOOLEAN,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_SITE,CREATED_BY_USER,15,TEXT,100,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_SITE,CREATED_TIMESTAMP,16,TIMESTAMP_NTZ,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_SITE,UPDATED_BY_USER,17,TEXT,100,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_SITE,UPDATED_TIMESTAMP,18,TIMESTAMP_NTZ,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_SUBSTITUTION,PRODUCT_SUBSTITUTION_ID,1,"NUMBER(38,0)",,PRIMARY KEY,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_SUBSTITUTION,PRIMARY_PRODUCT_ID,2,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,PRODUCT,PRODUCT_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_SUBSTITUTION,SUBSTITUTE_PRODUCT_ID,3,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,PRODUCT,PRODUCT_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_SUBSTITUTION,SUBSTITUTION_TYPE,4,TEXT,50,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_SUBSTITUTION,SUBSTITUTION_RATIO,5,"NUMBER(18,6)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_SUBSTITUTION,VALID_FROM_TIMESTAMP,6,TIMESTAMP_NTZ,,UNIQUE,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_SUBSTITUTION,VALID_TO_TIMESTAMP,7,TIMESTAMP_NTZ,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_SUBSTITUTION,IS_CURRENT_FLAG,8,BOOLEAN,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_SUBSTITUTION,CREATED_BY_USER,9,TEXT,100,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_SUBSTITUTION,CREATED_TIMESTAMP,10,TIMESTAMP_NTZ,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_SUBSTITUTION,UPDATED_BY_USER,11,TEXT,100,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_SUBSTITUTION,UPDATED_TIMESTAMP,12,TIMESTAMP_NTZ,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_UNIT_OF_MEASURE,PRODUCT_UNIT_OF_MEASURE_ID,1,"NUMBER(38,0)",,PRIMARY KEY,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_UNIT_OF_MEASURE,PRODUCT_ID,2,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,PRODUCT,PRODUCT_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_UNIT_OF_MEASURE,UNIT_OF_MEASURE_ID,3,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,UNIT_OF_MEASURE,UNIT_OF_MEASURE_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_UNIT_OF_MEASURE,CONVERSION_FACTOR_TO_BASE,4,"NUMBER(18,8)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_UNIT_OF_MEASURE,UNIT_OF_MEASURE_TYPE,5,TEXT,50,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_UNIT_OF_MEASURE,VALID_FROM_TIMESTAMP,6,TIMESTAMP_NTZ,,UNIQUE,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_UNIT_OF_MEASURE,VALID_TO_TIMESTAMP,7,TIMESTAMP_NTZ,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_UNIT_OF_MEASURE,IS_CURRENT_FLAG,8,BOOLEAN,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_UNIT_OF_MEASURE,CREATED_BY_USER,9,TEXT,100,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_UNIT_OF_MEASURE,CREATED_TIMESTAMP,10,TIMESTAMP_NTZ,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_UNIT_OF_MEASURE,UPDATED_BY_USER,11,TEXT,100,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_UNIT_OF_MEASURE,UPDATED_TIMESTAMP,12,TIMESTAMP_NTZ,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_VERSION,PRODUCT_VERSION_ID,1,"NUMBER(38,0)",,PRIMARY KEY,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_VERSION,PRODUCT_ID,2,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,PRODUCT,PRODUCT_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_VERSION,VERSION_NUMBER,3,TEXT,50,UNIQUE,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_VERSION,REVISION_CODE,4,TEXT,50,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_VERSION,VERSION_DESCRIPTION,5,TEXT,1000,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_VERSION,ENGINEERING_CHANGE_ORDER_ID,6,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,ENGINEERING_CHANGE_ORDER,ENGINEERING_CHANGE_ORDER_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_VERSION,VERSION_STATUS,7,TEXT,50,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_VERSION,EFFECTIVE_DATE,8,DATE,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_VERSION,OBSOLETE_DATE,9,DATE,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_VERSION,IS_CURRENT_VERSION_FLAG,10,BOOLEAN,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_VERSION,VALID_FROM_TIMESTAMP,11,TIMESTAMP_NTZ,,UNIQUE,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_VERSION,VALID_TO_TIMESTAMP,12,TIMESTAMP_NTZ,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_VERSION,IS_CURRENT_FLAG,13,BOOLEAN,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_VERSION,CREATED_BY_USER,14,TEXT,100,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_VERSION,CREATED_TIMESTAMP,15,TIMESTAMP_NTZ,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_VERSION,UPDATED_BY_USER,16,TEXT,100,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PRODUCT_VERSION,UPDATED_TIMESTAMP,17,TIMESTAMP_NTZ,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PROJECT,PROJECT_ID,1,"NUMBER(38,0)",,PRIMARY KEY,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PROJECT,PROJECT_CODE,2,TEXT,100,UNIQUE,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PROJECT,PROJECT_NAME,3,TEXT,200,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PROJECT,PROJECT_DESCRIPTION,4,TEXT,2000,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PROJECT,PROJECT_TYPE,5,TEXT,50,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PROJECT,PROJECT_STATUS,6,TEXT,50,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PROJECT,PROJECT_MANAGER_EMPLOYEE_ID,7,"NUMBER(38,0)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PROJECT,COST_CENTER_ID,8,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,COST_CENTER,COST_CENTER_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PROJECT,START_DATE,9,DATE,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PROJECT,PLANNED_END_DATE,10,DATE,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PROJECT,ACTUAL_END_DATE,11,DATE,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PROJECT,BUDGETED_COST,12,"NUMBER(18,2)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PROJECT,ACTUAL_COST,13,"NUMBER(18,2)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PROJECT,CURRENCY_ID,14,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,CURRENCY,CURRENCY_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PROJECT,VALID_FROM_TIMESTAMP,15,TIMESTAMP_NTZ,,UNIQUE,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PROJECT,VALID_TO_TIMESTAMP,16,TIMESTAMP_NTZ,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PROJECT,IS_CURRENT_FLAG,17,BOOLEAN,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PROJECT,CREATED_BY_USER,18,TEXT,100,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PROJECT,CREATED_TIMESTAMP,19,TIMESTAMP_NTZ,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PROJECT,UPDATED_BY_USER,20,TEXT,100,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PROJECT,UPDATED_TIMESTAMP,21,TIMESTAMP_NTZ,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PROTOTYPE,PROTOTYPE_ID,1,"NUMBER(38,0)",,PRIMARY KEY,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PROTOTYPE,PROTOTYPE_NUMBER,2,TEXT,100,UNIQUE,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PROTOTYPE,PRODUCT_ID,3,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,PRODUCT,PRODUCT_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PROTOTYPE,PROTOTYPE_NAME,4,TEXT,200,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PROTOTYPE,PROTOTYPE_DESCRIPTION,5,TEXT,2000,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PROTOTYPE,PROTOTYPE_STATUS,6,TEXT,50,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PROTOTYPE,BUILD_DATE,7,DATE,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PROTOTYPE,TEST_COMPLETION_DATE,8,DATE,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PROTOTYPE,APPROVED_FOR_PRODUCTION_FLAG,9,BOOLEAN,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PROTOTYPE,APPROVAL_DATE,10,DATE,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PROTOTYPE,ENGINEERING_CHANGE_REQUEST_ID,11,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,ENGINEERING_CHANGE_REQUEST,ENGINEERING_CHANGE_REQUEST_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER,PURCHASE_ORDER_ID,1,"NUMBER(38,0)",,PRIMARY KEY,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER,PURCHASE_ORDER_NUMBER,2,TEXT,100,UNIQUE,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER,PURCHASE_ORDER_DATE,3,DATE,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER,REVISION_NUMBER,4,"NUMBER(38,0)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER,SUPPLIER_ID,5,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,SUPPLIER,SUPPLIER_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER,SUPPLIER_SITE_ID,6,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,SUPPLIER_SITE,SUPPLIER_SITE_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER,BUYER_EMPLOYEE_ID,7,"NUMBER(38,0)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER,PURCHASE_ORDER_TYPE,8,TEXT,50,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER,PURCHASE_ORDER_STATUS,9,TEXT,50,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER,CURRENCY_ID,10,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,CURRENCY,CURRENCY_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER,PAYMENT_TERMS,11,TEXT,100,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER,SHIPPING_TERMS,12,TEXT,100,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER,SHIP_TO_SITE_ID,13,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,SITE,SITE_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER,SHIP_TO_LOCATION_ID,14,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,LOCATION,LOCATION_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER,BILL_TO_ORGANIZATION_ID,15,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,ORGANIZATION,ORGANIZATION_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER,TOTAL_PURCHASE_ORDER_VALUE,16,"NUMBER(18,2)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER,VENDOR_REFERENCE_NUMBER,17,TEXT,100,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER,VALID_FROM_TIMESTAMP,18,TIMESTAMP_NTZ,,UNIQUE,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER,VALID_TO_TIMESTAMP,19,TIMESTAMP_NTZ,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER,IS_CURRENT_FLAG,20,BOOLEAN,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER,CREATED_BY_USER,21,TEXT,100,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER,CREATED_TIMESTAMP,22,TIMESTAMP_NTZ,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER,UPDATED_BY_USER,23,TEXT,100,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER,UPDATED_TIMESTAMP,24,TIMESTAMP_NTZ,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER_INVOICE,PURCHASE_ORDER_INVOICE_ID,1,"NUMBER(38,0)",,PRIMARY KEY,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER_INVOICE,VENDOR_INVOICE_NUMBER,2,TEXT,100,UNIQUE,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER_INVOICE,INVOICE_DATE,3,DATE,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER_INVOICE,DUE_DATE,4,DATE,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER_INVOICE,SUPPLIER_ID,5,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,SUPPLIER,SUPPLIER_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER_INVOICE,PURCHASE_ORDER_ID,6,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,PURCHASE_ORDER,PURCHASE_ORDER_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER_INVOICE,INVOICE_CURRENCY_ID,7,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,CURRENCY,CURRENCY_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER_INVOICE,INVOICE_AMOUNT,8,"NUMBER(18,2)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER_INVOICE,TAX_AMOUNT,9,"NUMBER(18,2)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER_INVOICE,FREIGHT_AMOUNT,10,"NUMBER(18,2)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER_INVOICE,TOTAL_AMOUNT,11,"NUMBER(18,2)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER_INVOICE,PAYMENT_TERMS,12,TEXT,100,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER_INVOICE,INVOICE_STATUS,13,TEXT,50,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER_INVOICE,PAYMENT_DATE,14,DATE,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER_INVOICE,PAYMENT_REFERENCE,15,TEXT,100,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER_INVOICE_LINE,PURCHASE_ORDER_INVOICE_LINE_ID,1,"NUMBER(38,0)",,PRIMARY KEY,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER_INVOICE_LINE,PURCHASE_ORDER_INVOICE_ID,2,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,PURCHASE_ORDER_INVOICE,PURCHASE_ORDER_INVOICE_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER_INVOICE_LINE,LINE_NUMBER,3,"NUMBER(38,0)",,UNIQUE,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER_INVOICE_LINE,PURCHASE_ORDER_LINE_ID,4,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,PURCHASE_ORDER_LINE,PURCHASE_ORDER_LINE_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER_INVOICE_LINE,PURCHASE_ORDER_RECEIPT_LINE_ID,5,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,PURCHASE_ORDER_RECEIPT_LINE,PURCHASE_ORDER_RECEIPT_LINE_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER_INVOICE_LINE,PRODUCT_ID,6,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,PRODUCT,PRODUCT_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER_INVOICE_LINE,INVOICED_QUANTITY,7,"NUMBER(18,4)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER_INVOICE_LINE,INVOICED_UNIT_OF_MEASURE_ID,8,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,UNIT_OF_MEASURE,UNIT_OF_MEASURE_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER_INVOICE_LINE,UNIT_PRICE,9,"NUMBER(18,4)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER_INVOICE_LINE,EXTENDED_AMOUNT,10,"NUMBER(18,2)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER_INVOICE_LINE,TAX_AMOUNT,11,"NUMBER(18,2)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER_INVOICE_LINE,DISCOUNT_AMOUNT,12,"NUMBER(18,2)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,PURCHASE_ORDER_INVOICE_LINE,MATCH_STATUS,13,TEXT,50,,,,
